MSSubClass,MSZoning,LotFrontage,Neighborhood,OverallQual,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,Exterior
10,3,4.248495242049359,15,7,8.833333333333314,2,4.736198448394496,3,5,3.0,3.0,3.0,7.337587743538596,4,7.337587743538596,7.337587743538596,2,3,5,1,4,3,2.0,3,6.278521424165844,12.27749522954023
12,3,4.442651256490317,20,8,8.666666666666629,1,0.0,3,5,3.0,1.0,2.0,6.875232087276577,4,6.901737206656574,7.554334823725748,2,3,7,1,4,3,3.0,3,6.068425588244111,12.27749522954023
6,3,4.0943445622221,5,5,0.0,1,0.0,2,3,2.0,2.0,1.0,6.424869023905388,2,6.424869023905388,7.013915474810528,1,2,3,1,2,1,1.0,2,5.303304908059076,12.27749522954023
1,2,4.0943445622221,6,6,8.833333333333314,1,0.0,2,2,2.0,1.0,2.0,6.437751649736401,3,6.580639137284949,6.580639137284949,1,2,3,1,2,3,1.0,3,6.184148890937483,12.27749522954023
10,3,4.653960350157523,15,6,7.5,1,0.0,3,5,3.0,1.0,2.0,7.0909098220799835,4,7.0909098220799835,7.0909098220799835,2,3,4,1,4,3,2.0,3,6.257667587882639,12.27749522954023
12,3,4.356708826689592,23,8,8.0,2,6.274762021241939,3,5,3.0,3.0,3.0,6.99117688712121,4,6.99117688712121,7.562681246721884,2,3,5,2,4,3,2.0,3,6.385194398997726,12.27749522954023
7,3,4.330733340286331,10,6,4.666666666666629,1,0.0,2,3,3.0,3.0,3.0,6.790097235513905,4,6.816735880594968,6.816735880594968,1,2,3,2,4,2,2.0,3,6.154858094016418,12.27749522954023
8,2,4.07753744390572,2,5,7.833333333333314,1,0.0,2,3,2.0,1.0,1.0,6.511745329644728,3,6.511745329644728,7.20414929203594,1,2,4,1,2,1,1.0,2,6.150602768446279,12.27749522954023
12,3,4.5217885770490405,13,6,8.333333333333314,1,0.0,2,5,3.0,1.0,2.0,6.860663671448287,4,6.860663671448287,7.417580402414544,2,2,5,2,4,3,2.0,3,6.133398042996649,12.27749522954023
12,3,4.174387269895637,15,7,9.0,1,0.0,3,5,3.0,1.0,2.0,6.742880635791903,4,6.742880635791903,7.564757012905729,2,3,6,2,5,3,3.0,3,6.075346031088684,12.27749522954023
7,3,4.04305126783455,15,5,7.666666666666629,1,0.0,3,5,3.0,3.0,3.0,6.769641976852503,4,6.818924065275521,6.818924065275521,1,2,3,1,2,3,1.0,3,6.3578422665081,12.27749522954023
10,3,4.477336814478207,21,9,10.0,3,5.860786223465865,3,5,4.0,3.0,3.0,7.526717561352706,4,7.526717561352706,7.526717561352706,1,4,6,2,4,3,3.0,4,6.727431724850855,12.27749522954023
12,3,4.0943445622221,13,6,8.333333333333314,2,2.833213344056216,2,5,3.0,1.0,2.0,6.890609120147166,4,6.915723448631314,7.496097345175956,2,2,5,2,4,3,3.0,3,6.139884552226255,12.27749522954023
10,4,4.0943445622221,18,7,9.333333333333314,1,0.0,3,5,3.0,1.0,2.0,7.165493475060845,4,7.171656822768514,7.171656822768514,2,3,3,2,4,3,2.0,3,6.35088571671474,12.27749522954023
12,3,4.3694478524670215,15,7,9.333333333333314,1,0.0,3,5,3.0,3.0,2.0,6.84587987526405,4,6.84587987526405,7.494430215031565,2,3,6,1,4,3,2.0,3,6.461468176353717,12.27749522954023
11,3,3.7612001156935624,14,8,9.166666666666629,2,2.833213344056216,3,5,3.0,1.0,3.0,7.136483208590247,4,7.146772179452637,7.146772179452637,2,3,4,2,4,3,3.0,3,6.066108090103747,12.27749522954023
10,3,4.532599493153256,15,7,8.333333333333314,2,4.836281906951478,3,5,3.0,1.0,2.0,7.292337176173877,4,7.299797366758161,7.299797366758161,2,3,4,1,4,3,2.0,3,6.359573868672378,12.27749522954023
12,3,4.564348191467836,22,10,9.666666666666629,3,5.60947179518496,4,5,4.0,3.0,3.0,7.428333194190806,4,7.463363045520021,7.75491027202143,2,4,7,2,5,3,3.0,4,6.741700694652055,12.27749522954023
12,3,4.2626798770413155,10,6,8.666666666666629,1,0.0,2,5,4.0,1.0,2.0,6.690842277418564,4,6.690842277418564,7.581719640125308,2,3,5,2,5,3,3.0,3,6.329720905522696,12.27749522954023
12,3,4.23410650459726,9,5,2.0,2,5.666426688112432,2,3,2.0,1.0,2.0,6.762729506931879,2,6.776506992372183,7.502738210754851,2,2,6,2,4,1,2.0,2,5.579729825986222,12.27749522954023
10,3,4.174387269895637,15,7,9.166666666666629,1,0.0,3,5,3.0,3.0,3.0,7.1785454837637,4,7.1785454837637,7.1785454837637,2,3,4,2,4,3,3.0,3,5.993961427306569,12.27749522954023
12,3,4.532599493153256,23,8,8.0,2,6.478509642208569,3,5,3.0,1.0,2.0,7.040536390215956,3,7.061334366910438,7.724888439323074,2,3,8,2,5,3,3.0,3,6.042632833682381,12.27749522954023
12,3,4.6913478822291435,22,7,9.333333333333314,2,5.860786223465865,3,5,4.0,1.0,2.0,6.96979066990159,4,6.977281341630747,7.6838639802564295,2,3,7,2,4,3,2.0,4,6.854354502255021,12.27749522954023
12,4,4.442651256490317,18,8,9.666666666666629,3,4.61512051684126,3,5,4.0,1.0,3.0,6.942156705699469,4,6.957497370876951,7.639642287858013,2,4,6,2,4,3,3.0,4,6.729824070489475,12.27749522954023
12,3,4.07753744390572,11,7,7.166666666666629,1,0.0,3,5,3.0,1.0,1.0,6.985641817639208,4,6.985641817639208,7.6487397889562425,2,3,7,2,4,3,1.0,4,6.520621127558696,12.27749522954023
10,3,4.290459441148391,13,7,9.5,1,0.0,3,5,3.0,3.0,3.0,7.201170883281678,4,7.201170883281678,7.201170883281678,2,3,4,1,4,3,3.0,3,5.983936280687191,12.27749522954023
10,3,4.174387269895637,9,5,3.0,1,0.0,2,3,2.0,1.0,1.0,6.963189985870238,4,6.963189985870238,6.963189985870238,1,2,4,2,4,1,1.0,2,5.720311776607412,12.27749522954023
4,2,4.356708826689592,10,7,8.0,2,5.303304908059076,2,5,3.0,4.0,3.0,7.20414929203594,4,7.20414929203594,7.20414929203594,2,2,6,1,4,3,3.0,4,6.665683717782408,12.27749522954023
12,3,4.382026634673881,23,8,8.0,2,6.161207321695077,3,5,3.0,1.0,3.0,7.293697720601438,3,7.293697720601438,7.875119281040293,2,3,6,2,4,3,3.0,4,6.546785410760524,12.27749522954023
10,3,4.1588830833596715,15,7,9.5,2,4.6913478822291435,3,5,3.0,1.0,3.0,7.097548850614793,4,7.097548850614793,7.097548850614793,2,3,4,1,4,3,2.0,3,6.444131256700441,12.27749522954023
12,3,4.605170185988092,13,6,8.0,1,0.0,2,5,3.0,1.0,2.0,6.831953565565855,4,6.831953565565855,7.380879035564116,2,2,5,2,4,3,3.0,3,6.154858094016418,12.27749522954023
12,3,3.7612001156935624,15,7,7.666666666666629,1,0.0,3,5,3.0,3.0,3.0,6.684611727667927,4,6.71901315438526,7.415776975415394,2,3,4,2,4,3,2.0,3,6.311734809152915,12.27749522954023
10,3,4.653960350157523,22,10,9.666666666666629,3,5.303304908059076,4,5,4.0,4.0,3.0,8.037543185118697,4,7.784473235736469,7.784473235736469,2,4,8,3,4,3,3.0,4,6.511745329644728,12.27749522954023
4,3,4.5217885770490405,5,4,0.8333333333333144,2,5.602118820879701,2,3,2.0,1.0,2.0,7.273092595999522,2,7.273092595999522,7.273092595999522,2,1,6,1,2,2,1.0,1,0.0,12.27749522954023
12,3,4.248495242049359,15,7,7.5,1,0.0,3,5,3.0,1.0,3.0,6.82001636467413,4,6.839476438228843,7.554334823725748,2,3,6,2,4,3,1.0,3,6.202535517187923,12.27749522954023
12,3,4.060443010546419,13,7,8.166666666666629,1,0.0,3,5,3.0,1.0,2.0,6.836259277277067,3,6.863803391452954,7.54274354536855,2,3,8,2,4,3,3.0,3,6.068425588244111,12.27749522954023
12,3,4.48863636973214,20,6,7.833333333333314,2,3.7612001156935624,3,5,4.0,1.0,2.0,6.771935555839602,4,6.790097235513905,7.471363088187097,2,2,5,1,4,3,3.0,3,6.0473721790462776,12.27749522954023
12,4,4.31748811353631,18,8,9.666666666666629,1,0.0,3,5,3.0,1.0,2.0,6.645090969505644,4,6.668228248417403,7.372118028337787,2,3,4,1,4,3,2.0,3,6.517671272912275,12.27749522954023
12,4,4.31748811353631,18,8,9.833333333333314,3,4.709530201312334,3,5,3.0,1.0,3.0,6.725033642166843,4,6.725033642166843,7.568379267836522,2,2,6,1,5,3,3.0,3,6.315358001522335,12.27749522954023
11,2,3.8918202981106265,14,7,9.0,2,2.9444389791664403,3,5,3.0,1.0,2.0,7.226936018493289,4,7.254884810077338,7.254884810077338,2,3,4,2,4,3,3.0,3,5.988961416889864,12.27749522954023
10,3,4.584967478670572,22,8,9.333333333333314,3,5.517452896464707,3,5,3.0,1.0,2.0,7.394493107219038,4,7.399398083331354,7.399398083331354,2,3,5,2,4,3,2.0,4,6.7650389767805414,12.27749522954023
2,2,3.5553480614894135,5,6,9.166666666666629,2,4.394449154672439,2,5,3.0,4.0,3.0,6.306275286948016,4,6.9782137426306985,6.9782137426306985,1,2,3,1,3,3,2.0,3,6.26530121273771,12.27749522954023
10,3,4.700480365792417,22,8,9.5,2,5.720311776607412,3,5,4.0,4.0,3.0,7.589335823170617,4,7.589335823170617,7.589335823170617,2,3,5,2,4,3,2.0,4,6.812345094177479,12.27749522954023
10,3,4.31748811353631,15,6,8.0,2,5.375278407684165,2,5,3.0,4.0,3.0,7.2991214627108,4,7.309212365692763,7.309212365692763,2,3,5,2,4,3,3.0,3,6.2324480165505225,12.27749522954023
12,3,4.653960350157523,22,9,9.333333333333314,2,6.650279048587422,4,5,3.0,3.0,2.0,7.675081857716334,4,7.635303886259415,7.880048200971577,2,4,7,2,5,3,3.0,4,6.543911845564792,12.27749522954023
10,3,4.3694478524670215,15,8,9.666666666666629,3,5.820082930352362,3,5,4.0,4.0,3.0,7.441906728051625,4,7.449498005382849,7.449498005382849,2,3,5,2,4,3,2.0,4,6.717804695023691,12.27749522954023
10,3,4.584967478670572,22,9,9.166666666666629,2,5.937536205082426,3,5,4.0,4.0,3.0,7.51425465281641,4,7.523481312573497,7.523481312573497,2,3,6,2,4,3,3.0,4,6.650279048587422,12.27749522954023
10,3,4.276666119016055,22,9,9.0,2,6.333279628139691,3,5,4.0,4.0,3.0,7.491645473605133,4,7.491645473605133,7.491645473605133,2,4,4,2,4,3,3.0,4,6.774223886357614,12.27749522954023
11,2,3.4657359027997265,10,6,8.0,2,4.762173934797756,2,5,4.0,1.0,3.0,7.104144092987527,4,7.104144092987527,7.104144092987527,2,2,3,1,4,3,1.0,3,5.998936561946683,12.27749522954023
12,3,4.653960350157523,13,6,9.333333333333314,1,0.0,3,5,3.0,1.0,2.0,6.591673732008658,3,6.591673732008658,7.284134806195205,2,2,6,1,4,3,2.0,3,6.063785208687608,12.27749522954023
12,4,4.31748811353631,18,7,9.166666666666629,1,0.0,3,5,3.0,1.0,3.0,6.7650389767805414,3,6.7650389767805414,7.478169694159785,2,3,5,1,4,3,2.0,3,6.403574197934815,12.27749522954023
12,3,4.382026634673881,11,8,7.333333333333314,2,4.836281906951478,3,5,3.0,1.0,3.0,6.656726524178391,4,6.97166860472579,7.555905093611346,2,3,6,2,4,3,2.0,3,6.156978985585555,12.27749522954023
10,4,4.31748811353631,18,6,9.833333333333314,1,0.0,3,5,3.0,1.0,3.0,7.105786129481271,4,7.105786129481271,7.105786129481271,2,3,2,1,4,3,3.0,3,6.517671272912275,12.27749522954023
11,3,3.6888794541139363,22,7,9.333333333333314,3,4.553876891600541,3,5,3.0,1.0,2.0,7.221835825288449,4,7.221835825288449,7.221835825288449,2,3,4,2,4,3,2.0,3,6.163314804034641,12.27749522954023
10,3,4.248495242049359,9,5,1.3333333333333144,1,0.0,2,3,2.0,1.0,1.0,6.762729506931879,2,6.762729506931879,6.762729506931879,1,2,3,1,2,1,1.0,3,6.437751649736401,12.27749522954023
10,3,4.2626798770413155,10,6,5.5,1,0.0,2,5,2.0,1.0,2.0,6.98933526597456,2,6.985641817639208,6.985641817639208,1,2,3,1,4,2,1.0,3,6.184148890937483,12.27749522954023
12,3,4.3694478524670215,23,7,7.833333333333314,2,6.826545223556594,3,5,3.0,1.0,2.0,7.142827401161621,4,7.15305163493748,7.76004068088038,2,3,5,2,4,3,2.0,4,6.7912214627261855,12.27749522954023
12,3,4.382026634673881,15,6,8.0,1,0.0,2,5,3.0,2.0,3.0,6.678342114654332,4,6.78332520060396,7.493873886783559,2,2,5,1,4,3,2.0,3,6.304448802421981,12.27749522954023
10,3,4.499809670330265,9,6,1.1666666666666288,1,0.0,2,3,2.0,1.0,1.0,7.126890808898808,4,7.126890808898808,7.126890808898808,1,2,4,3,4,1,1.0,2,5.820082930352362,12.27749522954023
12,3,4.553876891600541,23,7,7.833333333333314,2,6.38856140554563,3,5,3.0,1.0,3.0,7.22983877815125,4,7.232733136177615,7.782807262839695,2,3,6,2,4,3,3.0,4,6.727431724850855,12.27749522954023
10,4,4.127134385045092,18,7,9.166666666666629,1,0.0,3,5,3.0,1.0,2.0,7.1372784372603855,4,7.144407180321139,7.144407180321139,2,3,4,2,4,3,1.0,3,6.118097198041348,12.27749522954023
12,3,4.204692619390966,22,9,9.666666666666629,3,5.594711379601839,4,5,4.0,3.0,3.0,7.2813856635702825,4,7.29776828253138,7.906178840394815,2,4,9,2,4,3,3.0,4,6.755768921984255,12.27749522954023
10,3,4.0943445622221,9,5,9.5,1,0.0,2,1,1.0,4.0,2.0,0.0,4,6.71901315438526,6.71901315438526,1,2,3,2,2,1,1.0,2,5.973809611869261,12.27749522954023
10,3,3.912023005428146,4,1,0.0,1,0.0,1,1,4.0,1.0,2.0,0.0,1,5.814130531825066,5.814130531825066,1,1,1,1,1,1,1.0,1,0.0,12.27749522954023
12,3,4.30406509320417,13,8,9.0,1,0.0,3,5,4.0,3.0,2.0,6.56244409369372,4,6.56244409369372,7.254884810077338,2,3,4,2,4,3,3.0,3,6.0014148779611505,12.27749522954023
12,3,4.04305126783455,15,7,8.166666666666629,1,0.0,2,5,3.0,3.0,2.0,6.78105762593618,4,6.78105762593618,7.45298232946546,2,3,6,1,4,3,3.0,3,6.269096283706261,12.27749522954023
10,3,3.9889840465642745,15,8,8.666666666666629,2,6.173786103901937,3,5,3.0,3.0,3.0,7.366445148327599,4,7.379008127628304,7.379008127628304,2,3,4,2,4,3,2.0,3,6.508769136971682,12.27749522954023
10,3,4.442651256490317,20,9,9.333333333333314,2,6.371611847231857,4,5,4.0,3.0,3.0,7.516977224604321,4,7.516977224604321,7.516977224604321,2,4,6,2,4,3,3.0,4,6.641182169740591,12.27749522954023
12,3,4.477336814478207,23,8,8.333333333333314,2,4.290459441148391,3,5,3.0,1.0,2.0,6.877296071497429,4,6.905753276311464,7.734558844354756,2,3,6,2,5,3,3.0,4,6.47543271670409,12.27749522954023
10,3,4.356708826689592,12,7,8.166666666666629,1,0.0,3,5,4.0,1.0,1.0,7.409136443920128,4,7.427144133408616,7.427144133408616,2,3,5,2,4,3,3.0,3,6.369900982828227,12.27749522954023
12,3,4.060443010546419,13,7,9.333333333333314,1,0.0,3,5,3.0,3.0,3.0,6.484635235635252,4,6.499787040655854,7.311218384419629,2,3,5,2,4,3,2.0,3,6.056784013228625,12.27749522954023
7,3,3.9889840465642745,10,5,3.3333333333333144,1,0.0,2,3,3.0,3.0,2.0,6.645090969505644,4,6.645090969505644,6.645090969505644,1,2,3,1,2,2,1.0,3,6.437751649736401,12.27749522954023
12,4,4.31748811353631,18,7,9.0,1,0.0,3,5,3.0,1.0,2.0,6.816735880594968,4,6.816735880594968,7.647308832356238,2,3,6,2,5,3,3.0,3,6.423246963533519,12.27749522954023
10,3,4.465908118654584,22,8,9.333333333333314,3,5.5254529391317835,3,5,4.0,3.0,2.0,7.444248649496705,4,7.4489161025442,7.4489161025442,2,3,5,2,4,3,2.0,4,6.812345094177479,12.27749522954023
10,3,4.204692619390966,5,4,8.833333333333314,1,0.0,2,3,1.0,3.0,2.0,0.0,4,7.027314514039777,7.027314514039777,2,3,3,1,2,3,3.0,3,6.255750041753367,12.27749522954023
12,3,4.442651256490317,22,7,9.0,2,5.680172609017068,3,5,3.0,1.0,3.0,6.906754778648554,4,6.914730892718563,7.624130585661289,2,3,6,2,5,3,2.0,4,6.77078942390898,12.27749522954023
11,3,4.51085950651685,14,7,9.0,2,2.9444389791664403,3,5,3.0,4.0,2.0,7.226209010100671,4,7.351158226430694,7.351158226430694,2,3,5,2,4,3,3.0,3,6.042632833682381,12.27749522954023
12,3,4.343805421853684,21,9,9.5,2,5.5053315359323625,3,5,3.0,1.0,2.0,7.023758954738443,4,7.034387929915503,7.826044013518965,2,4,9,2,5,3,3.0,4,6.48768401848461,12.27749522954023
10,3,4.248495242049359,22,7,9.0,2,5.1298987149230735,3,5,3.0,1.0,3.0,7.325148957955575,4,7.336936913707618,7.336936913707618,2,3,5,1,4,3,2.0,3,6.278521424165844,12.27749522954023
12,3,4.418840607796598,20,7,9.833333333333314,1,0.0,2,5,4.0,3.0,2.0,6.741700694652055,3,6.741700694652055,7.4342573821331355,2,3,4,1,4,3,2.0,3,6.478509642208569,12.27749522954023
9,3,4.330733340286331,13,7,8.333333333333314,1,0.0,2,5,3.0,1.0,2.0,5.953243334287785,4,6.652863029353347,7.266128779556451,2,2,6,2,5,3,2.0,3,5.993961427306569,12.27749522954023
9,3,4.564348191467836,7,5,2.6666666666666288,2,4.584967478670572,2,3,2.0,3.0,1.0,7.060476365999801,4,7.186144304522325,7.186144304522325,1,2,4,3,4,1,2.0,3,6.336825731146441,12.27749522954023
5,4,3.5263605246161616,18,7,9.5,1,0.0,3,5,3.0,1.0,2.0,6.536691597591305,4,6.556778356158042,7.239214973779806,2,3,3,1,2,3,1.0,3,6.293419278846481,12.27749522954023
10,3,4.584967478670572,22,8,9.833333333333314,2,5.726847747587197,4,5,4.0,1.0,2.0,7.622174594817622,4,7.622174594817622,7.622174594817622,2,4,6,2,4,3,2.0,4,7.237778191923443,12.27749522954023
10,3,4.477336814478207,20,8,9.333333333333314,2,5.342334251964811,3,5,4.0,4.0,3.0,7.533158807455563,4,7.615298339825815,7.615298339825815,2,3,5,3,4,3,2.0,4,6.78105762593618,12.27749522954023
8,2,3.912023005428146,4,5,1.6666666666666288,1,0.0,2,2,2.0,1.0,2.0,6.610696044717759,2,6.659293919683638,6.841615476477592,1,2,2,1,2,2,1.0,2,5.733341276897746,12.27749522954023
12,3,4.1588830833596715,15,7,9.0,1,0.0,3,5,3.0,1.0,3.0,6.647688373563329,4,6.647688373563329,7.367077059881012,2,3,4,1,4,3,2.0,3,6.255750041753367,12.27749522954023
11,2,4.48863636973214,15,6,8.833333333333314,2,5.14166355650266,3,5,3.0,3.0,3.0,6.744059186311348,4,6.744059186311348,6.744059186311348,1,3,2,1,4,3,3.0,3,6.042632833682381,12.27749522954023
8,2,4.0943445622221,6,6,7.166666666666629,1,0.0,2,3,2.0,1.0,2.0,6.529418838262226,4,6.529418838262226,7.221835825288449,1,2,5,1,2,1,1.0,2,5.37989735354046,12.27749522954023
11,3,3.970291913552122,14,7,9.5,2,4.290459441148391,3,5,4.0,3.0,2.0,7.138073034044347,4,7.246368080102461,7.246368080102461,1,3,5,2,4,3,3.0,4,6.47543271670409,12.27749522954023
12,3,4.30406509320417,22,8,9.166666666666629,2,5.638354669333745,3,5,3.0,3.0,3.0,6.9650803456014065,4,6.9650803456014065,7.552237287560802,2,4,6,2,5,3,3.0,3,6.602587892189336,12.27749522954023
10,3,4.477336814478207,15,7,8.666666666666629,2,4.605170185988092,3,5,3.0,2.0,3.0,7.3098814858247865,4,7.3098814858247865,7.3098814858247865,2,3,4,2,4,3,2.0,3,6.274762021241939,12.27749522954023
10,3,4.406719247264253,15,5,7.666666666666629,1,0.0,2,5,3.0,1.0,3.0,6.947937068614969,3,6.947937068614969,6.947937068614969,1,3,4,1,2,3,1.0,3,6.3578422665081,12.27749522954023
10,3,4.110873864173311,7,4,1.8333333333333144,1,5.262690188904886,2,3,2.0,2.0,1.0,6.937314081223682,3,6.937314081223682,6.937314081223682,1,2,3,1,4,1,1.0,2,5.568344503761097,12.27749522954023
12,3,4.418840607796598,15,9,8.333333333333314,2,5.3230099791384085,3,5,4.0,2.0,3.0,7.273092595999522,4,7.29776828253138,7.675081857716334,2,4,6,3,4,3,3.0,4,6.602587892189336,12.27749522954023
12,3,4.418840607796598,15,8,8.5,2,4.6913478822291435,3,5,3.0,3.0,3.0,7.170119543449628,4,7.170119543449628,7.5352967024440884,2,4,5,2,5,3,2.0,3,6.2766434893416445,12.27749522954023
10,3,4.248495242049359,10,5,9.5,1,0.0,2,5,3.0,1.0,2.0,7.02197642307216,4,7.02197642307216,7.02197642307216,1,2,4,1,1,1,1.0,1,0.0,12.27749522954023
12,3,4.0943445622221,13,6,8.833333333333314,1,0.0,3,5,3.0,1.0,3.0,6.664409020350408,4,6.694562058521095,7.31986492980897,2,3,5,2,4,3,3.0,3,5.976350909297934,12.27749522954023
12,3,4.442651256490317,20,8,8.833333333333314,3,5.424950017481403,3,5,3.0,4.0,3.0,7.301822342137932,4,7.301822342137932,7.724446645633537,2,3,8,3,4,3,3.0,4,6.620073206530356,12.27749522954023
12,3,4.382026634673881,12,6,3.6666666666666288,1,5.666426688112432,2,3,2.0,1.0,1.0,6.597145701886651,3,6.920671504248683,7.490529402060711,1,2,6,2,4,1,2.0,3,6.184148890937483,12.27749522954023
8,2,3.912023005428146,6,5,6.833333333333314,1,0.0,2,2,1.0,1.0,2.0,6.456769655572163,2,6.993932975223189,7.467942332285852,1,4,6,1,2,1,1.0,2,5.484796933490655,12.27749522954023
11,3,3.5263605246161616,22,8,9.333333333333314,3,4.6913478822291435,3,5,3.0,2.0,3.0,7.349230824613334,4,7.349230824613334,7.349230824613334,2,3,4,2,4,3,2.0,3,6.4425401664681985,12.27749522954023
3,2,4.0943445622221,8,6,7.5,1,0.0,1,3,2.0,1.0,1.0,7.273092595999522,4,7.273092595999522,8.130353547431238,2,1,9,1,1,3,1.0,1,0.0,12.27749522954023
11,3,3.970291913552122,14,8,9.333333333333314,1,0.0,3,5,3.0,3.0,3.0,7.327123292259293,4,7.357556200910353,7.357556200910353,2,4,5,2,4,3,3.0,4,6.47543271670409,12.27749522954023
12,4,3.871201010907891,18,7,8.5,1,0.0,3,5,3.0,1.0,3.0,6.964135612418245,4,6.964135612418245,7.5652752818989315,2,3,5,2,4,3,3.0,3,6.478509642208569,12.27749522954023
12,3,4.248495242049359,15,7,7.666666666666629,1,0.0,3,5,3.0,1.0,2.0,6.78105762593618,4,6.813444599510896,7.448333860897476,2,3,5,2,4,3,2.0,3,6.240275845170769,12.27749522954023
6,3,4.356708826689592,9,6,0.0,1,0.0,2,3,2.0,1.0,2.0,6.816735880594968,2,6.816735880594968,7.285506548522785,1,2,4,2,4,1,1.0,2,5.802118375377063,12.27749522954023
12,3,3.9512437185814275,23,8,9.166666666666629,2,6.270988431858299,3,5,3.0,1.0,3.0,7.396335293800808,4,7.430707082545968,7.803435056952168,2,3,6,2,4,3,2.0,4,6.568077911411976,12.27749522954023
10,3,3.8918202981106265,18,8,9.333333333333314,1,0.0,3,5,4.0,2.0,3.0,7.639161171659173,4,7.6487397889562425,7.6487397889562425,1,4,6,2,4,3,3.0,4,7.034387929915503,12.27749522954023
12,3,4.663439094112067,13,8,8.333333333333314,2,3.713572066704308,3,5,3.0,1.0,2.0,7.249215057114389,4,7.282761179605593,7.5688956634069955,2,3,5,2,4,3,2.0,3,6.22455842927536,12.27749522954023
12,3,4.1588830833596715,15,6,9.166666666666629,1,0.0,3,5,3.0,1.0,3.0,6.6052979209482015,4,6.6052979209482015,7.29776828253138,2,3,5,1,4,3,3.0,3,6.293419278846481,12.27749522954023
1,3,3.9512437185814275,6,5,9.333333333333314,1,0.0,3,2,2.0,1.0,2.0,6.645090969505644,4,6.675823221634848,6.675823221634848,1,3,3,1,2,1,1.0,2,5.484796933490655,12.27749522954023
10,3,4.382026634673881,21,8,9.666666666666629,3,6.142037405587356,3,5,4.0,2.0,2.0,7.624130585661289,4,7.624130585661289,7.624130585661289,2,3,5,2,4,3,3.0,4,6.727431724850855,12.27749522954023
10,3,4.499809670330265,15,9,8.666666666666629,3,5.375278407684165,3,5,3.0,3.0,3.0,7.394493107219038,4,7.419979923661835,7.419979923661835,2,3,5,2,4,3,3.0,4,6.555356891810665,12.27749522954023
12,3,4.060443010546419,23,7,8.0,2,3.4339872044851463,3,5,3.0,1.0,2.0,7.086737934510577,3,7.086737934510577,7.517520850603031,2,2,5,1,4,3,3.0,3,6.18826412308259,12.27749522954023
12,4,4.430816798843313,18,7,9.5,1,0.0,3,5,3.0,1.0,2.0,6.774223886357614,4,6.774223886357614,7.474204806496124,3,3,5,1,4,3,3.0,3,6.361302477572996,12.27749522954023
11,3,4.110873864173311,22,6,9.333333333333314,3,5.54907608489522,3,5,3.0,3.0,2.0,7.217443431696533,4,7.217443431696533,7.217443431696533,2,3,4,2,4,3,2.0,3,6.133398042996649,12.27749522954023
11,2,3.871201010907891,15,6,9.0,2,4.997212273764115,3,5,3.0,4.0,3.0,6.744059186311348,4,6.744059186311348,6.744059186311348,1,3,1,2,4,3,2.0,3,6.042632833682381,12.27749522954023
10,3,4.442651256490317,20,8,8.666666666666629,2,6.447305862541213,3,5,4.0,4.0,3.0,7.496097345175956,4,7.496097345175956,7.496097345175956,2,3,5,2,4,3,3.0,4,6.641182169740591,12.27749522954023
12,3,4.406719247264253,21,8,9.333333333333314,2,6.1463292576688975,4,5,4.0,1.0,2.0,7.118826249062078,4,7.142827401161621,7.854381210652365,2,4,8,2,5,3,3.0,4,6.502790045915623,12.27749522954023
10,3,4.248495242049359,15,7,9.166666666666629,2,4.700480365792417,3,5,3.0,3.0,3.0,7.295735072749282,4,7.3031700512368,7.3031700512368,2,3,5,1,4,3,2.0,3,6.408528791059498,12.27749522954023
12,3,4.174387269895637,13,7,9.5,1,0.0,3,5,3.0,3.0,2.0,6.591673732008658,4,6.591673732008658,7.284134806195205,2,3,6,2,4,3,3.0,3,5.993961427306569,12.27749522954023
1,3,4.02535169073515,4,3,8.833333333333314,1,0.0,3,3,2.0,1.0,2.0,5.602118820879701,3,6.593044534142437,6.593044534142437,1,2,3,1,2,1,1.0,1,0.0,12.27749522954023
